id,date,store_nbr,item_nbr,onpromotion,city,state,type_store,cluster,family,class,perishable,unit_sales
103097669,11,19,1473474,0,Guaranda,Bolivar,C,15,PRODUCE,2014,1,10.578
103119460,11,30,1473474,0,Guayaquil,Guayas,C,3,PRODUCE,2014,1,14.667
103048098,11,49,265559,0,Quito,Pichincha,A,11,GROCERY I,1072,0,84
102951252,11,2,314384,0,Quito,Pichincha,D,13,GROCERY I,1004,0,42
102966119,11,8,364606,0,Quito,Pichincha,D,8,GROCERY I,1014,0,58
102976139,11,13,364606,0,Latacunga,Cotopaxi,C,15,GROCERY I,1014,0,51
103018817,11,37,364606,0,Cuenca,Azuay,D,2,GROCERY I,1014,0,27
103036884,11,45,364606,0,Quito,Pichincha,A,11,GROCERY I,1014,0,94
102971139,11,10,502331,0,Quito,Pichincha,C,15,BREAD/BAKERY,2702,1,15
102999795,11,26,502331,0,Guayaquil,Guayas,D,10,BREAD/BAKERY,2702,1,16
103012147,11,33,502331,0,Quevedo,Los Rios,C,3,BREAD/BAKERY,2702,1,46
103025849,11,40,502331,0,Machala,El Oro,C,3,BREAD/BAKERY,2702,1,66
102971298,11,10,807493,0,Quito,Pichincha,C,15,BEVERAGES,1124,0,32
102979480,11,15,807493,0,Ibarra,Imbabura,C,15,BEVERAGES,1124,0,19
103014033,11,34,819932,0,Guayaquil,Guayas,B,6,BEVERAGES,1122,0,70
102957298,11,4,1047679,1,Quito,Pichincha,D,9,BEVERAGES,1120,0,37
103014247,11,34,1047679,1,Guayaquil,Guayas,B,6,BEVERAGES,1120,0,58
103056654,11,53,1047679,1,Manta,Manabi,D,13,BEVERAGES,1120,0,6
102970280,11,9,1473474,0,Quito,Pichincha,B,6,PRODUCE,2014,1,40.289
103022591,11,38,1473474,0,Loja,Loja,D,4,PRODUCE,2014,1,69.044
102874822,11,14,265559,0,Riobamba,Chimborazo,C,7,GROCERY I,1072,0,45
102917482,11,40,265559,0,Machala,El Oro,C,3,GROCERY I,1072,0,21
102895857,11,27,314384,0,Daule,Guayas,D,1,GROCERY I,1004,0,17
102906756,11,34,314384,0,Guayaquil,Guayas,B,6,GROCERY I,1004,0,9
102935816,11,48,314384,0,Quito,Pichincha,A,14,GROCERY I,1004,0,32
102947775,11,54,314384,0,El Carmen,Manabi,C,3,GROCERY I,1004,0,13
102938389,11,49,364606,0,Quito,Pichincha,A,11,GROCERY I,1014,0,88
102941228,11,50,502331,0,Ambato,Tungurahua,A,14,BREAD/BAKERY,2702,1,28
102858271,11,5,807493,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,BEVERAGES,1124,0,15
102876537,11,15,819932,0,Ibarra,Imbabura,C,15,BEVERAGES,1122,0,92
102882691,11,19,819932,0,Guaranda,Bolivar,C,15,BEVERAGES,1122,0,163
102893054,11,25,819932,0,Salinas,Santa Elena,D,1,BEVERAGES,1122,0,108
102872628,11,12,1047679,1,Latacunga,Cotopaxi,C,15,BEVERAGES,1120,0,99
102908827,11,35,1047679,1,Playas,Guayas,C,3,BEVERAGES,1120,0,4
102931330,11,46,1047679,1,Quito,Pichincha,A,14,BEVERAGES,1120,0,146
102866124,11,8,1463992,0,Quito,Pichincha,D,8,BEVERAGES,1144,0,104
102866221,11,8,1473474,0,Quito,Pichincha,D,8,PRODUCE,2014,1,213.466
102885026,11,20,1473474,0,Quito,Pichincha,B,6,PRODUCE,2014,1,14.956
102940052,11,49,1473474,0,Quito,Pichincha,A,11,PRODUCE,2014,1,338.033
102929600,11,45,1503844,0,Quito,Pichincha,A,11,PRODUCE,2022,1,455.224
102769401,11,9,265559,0,Quito,Pichincha,B,6,GROCERY I,1072,0,58
102771422,11,10,265559,0,Quito,Pichincha,C,15,GROCERY I,1072,0,27
102787690,11,21,265559,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,GROCERY I,1072,0,14
102822035,11,42,364606,0,Cuenca,Azuay,D,2,GROCERY I,1014,0,16
102760772,11,5,502331,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,BREAD/BAKERY,2702,1,28
102794709,12,25,502331,0,Salinas,Santa Elena,D,1,BREAD/BAKERY,2702,1,16
102797545,12,27,502331,0,Daule,Guayas,D,1,BREAD/BAKERY,2702,1,35
102805858,12,32,502331,0,Guayaquil,Guayas,C,3,BREAD/BAKERY,2702,1,4
102820505,12,41,807493,0,Machala,El Oro,D,4,BEVERAGES,1124,0,9
102777435,12,14,819932,0,Riobamba,Chimborazo,C,7,BEVERAGES,1122,0,74
102847650,12,54,1047679,1,El Carmen,Manabi,C,3,BEVERAGES,1120,0,23
102753109,12,1,1463992,0,Quito,Pichincha,D,13,BEVERAGES,1144,0,42
102776686,12,13,1463992,0,Latacunga,Cotopaxi,C,15,BEVERAGES,1144,0,25
102784008,12,18,1463992,0,Quito,Pichincha,B,16,BEVERAGES,1144,0,53
102842450,12,50,1463992,0,Ambato,Tungurahua,A,14,BEVERAGES,1144,0,17
102844822,12,51,1473474,0,Guayaquil,Guayas,A,17,PRODUCE,2014,1,159.767
102795648,12,25,1503844,0,Salinas,Santa Elena,D,1,PRODUCE,2022,1,123.704
102675408,12,12,265559,0,Latacunga,Cotopaxi,C,15,GROCERY I,1072,0,20
102724292,12,42,265559,0,Cuenca,Azuay,D,2,GROCERY I,1072,0,36
102662975,12,6,314384,0,Quito,Pichincha,D,13,GROCERY I,1004,0,36
102693999,12,24,314384,0,Guayaquil,Guayas,D,1,GROCERY I,1004,0,29
102720736,12,40,314384,0,Machala,El Oro,C,3,GROCERY I,1004,0,23
102720783,12,40,364606,0,Machala,El Oro,C,3,GROCERY I,1014,0,18
102746440,12,51,364606,0,Guayaquil,Guayas,A,17,GROCERY I,1014,0,46
102724507,12,42,502331,0,Cuenca,Azuay,D,2,BREAD/BAKERY,2702,1,41
102656674,12,3,807493,0,Quito,Pichincha,D,8,BEVERAGES,1124,0,14
102675750,12,12,807493,0,Latacunga,Cotopaxi,C,15,BEVERAGES,1124,0,10
102678370,12,14,807493,0,Riobamba,Chimborazo,C,7,BEVERAGES,1124,0,29
102686069,12,19,807493,0,Guaranda,Bolivar,C,15,BEVERAGES,1124,0,2
102691042,12,22,807493,0,Puyo,Pastaza,C,7,BEVERAGES,1124,0,10
102731471,12,45,807493,0,Quito,Pichincha,A,11,BEVERAGES,1124,0,32
102663467,12,6,819932,0,Quito,Pichincha,D,13,BEVERAGES,1122,0,56
102739651,12,48,1047679,1,Quito,Pichincha,A,14,BEVERAGES,1120,0,53
102744718,12,50,1047679,1,Ambato,Tungurahua,A,14,BEVERAGES,1120,0,38
102704094,12,29,1463992,0,Guayaquil,Guayas,E,10,BEVERAGES,1144,0,34
102688365,12,20,1473474,0,Quito,Pichincha,B,6,PRODUCE,2014,1,15.978
102698569,12,26,1473474,1,Guayaquil,Guayas,D,10,PRODUCE,2014,1,45.189
102715961,12,37,1473474,1,Cuenca,Azuay,D,2,PRODUCE,2014,1,106.756
102723629,12,41,1473474,1,Machala,El Oro,D,4,PRODUCE,2014,1,64
102660235,12,4,1503844,1,Quito,Pichincha,D,9,PRODUCE,2022,1,262.549
102626512,12,43,265559,0,Esmeraldas,Esmeraldas,E,10,GROCERY I,1072,0,30
102593793,12,24,314384,0,Guayaquil,Guayas,D,1,GROCERY I,1004,0,19
102604516,12,30,314384,0,Guayaquil,Guayas,C,3,GROCERY I,1004,0,3
102605871,12,31,314384,0,Babahoyo,Los Rios,B,10,GROCERY I,1004,0,15
102643998,12,50,364606,0,Ambato,Tungurahua,A,14,GROCERY I,1014,0,41
102571459,12,10,502331,0,Quito,Pichincha,C,15,BREAD/BAKERY,2702,1,14
102639138,12,48,502331,0,Quito,Pichincha,A,14,BREAD/BAKERY,2702,1,55
102553756,12,2,807493,0,Quito,Pichincha,D,13,BEVERAGES,1124,0,14
102580674,12,16,807493,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,BEVERAGES,1124,0,42
102619452,12,39,807493,0,Cuenca,Azuay,B,6,BEVERAGES,1124,0,1
102590945,12,22,819932,0,Puyo,Pastaza,C,7,BEVERAGES,1122,0,16
102573958,12,11,1463992,0,Cayambe,Pichincha,B,6,BEVERAGES,1144,0,125
102578393,12,14,1463992,0,Riobamba,Chimborazo,C,7,BEVERAGES,1144,0,93
102598252,12,26,1473474,0,Guayaquil,Guayas,D,10,PRODUCE,2014,1,9.211
102622148,12,40,1473474,1,Machala,El Oro,C,3,PRODUCE,2014,1,88.5
102532879,12,46,265559,0,Quito,Pichincha,A,14,GROCERY I,1072,0,145
102473142,12,12,314384,0,Latacunga,Cotopaxi,C,15,GROCERY I,1004,0,15
102499930,12,28,314384,0,Guayaquil,Guayas,E,10,GROCERY I,1004,0,8
102480506,12,17,364606,0,Quito,Pichincha,C,12,GROCERY I,1014,0,29
102530417,12,45,502331,0,Quito,Pichincha,A,11,BREAD/BAKERY,2702,1,61
102486125,12,20,807493,0,Quito,Pichincha,B,6,BEVERAGES,1124,0,22
102550107,12,54,807493,0,El Carmen,Manabi,C,3,BEVERAGES,1124,0,30
102463311,12,7,819932,0,Quito,Pichincha,D,8,BEVERAGES,1122,0,68
102530758,12,45,819932,0,Quito,Pichincha,A,11,BEVERAGES,1122,0,200
102503733,12,30,1047679,1,Guayaquil,Guayas,C,3,BEVERAGES,1120,0,1
102457660,12,4,1473474,0,Quito,Pichincha,D,9,PRODUCE,2014,1,112.856
102490574,12,22,1473474,0,Puyo,Pastaza,C,7,PRODUCE,2014,1,8.233
102492254,12,23,1473474,0,Ambato,Tungurahua,D,9,PRODUCE,2014,1,24.678
102529217,12,44,1473474,0,Quito,Pichincha,A,5,PRODUCE,2014,1,447.333
102549229,12,53,1473474,0,Manta,Manabi,D,13,PRODUCE,2014,1,66.512
102452832,12,2,1503844,0,Quito,Pichincha,D,13,PRODUCE,2022,1,127.775
102505862,12,31,1503844,0,Babahoyo,Los Rios,B,10,PRODUCE,2022,1,1.905
102549267,12,53,1503844,0,Manta,Manabi,D,13,PRODUCE,2022,1,93.056
102402647,12,34,265559,0,Guayaquil,Guayas,B,6,GROCERY I,1072,0,45
102347263,12,5,314384,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,GROCERY I,1004,0,49
102349421,12,6,314384,0,Quito,Pichincha,D,13,GROCERY I,1004,0,73
102445378,12,53,314384,0,Manta,Manabi,D,13,GROCERY I,1004,0,34
102337983,12,1,502331,0,Quito,Pichincha,D,13,BREAD/BAKERY,2702,1,7
102421296,12,43,807493,0,Esmeraldas,Esmeraldas,E,10,BEVERAGES,1124,0,83
102440731,12,50,819932,0,Ambato,Tungurahua,A,14,BEVERAGES,1122,0,213
102342969,12,3,1047679,1,Quito,Pichincha,D,8,BEVERAGES,1120,0,765
102383112,12,23,1047679,1,Ambato,Tungurahua,D,9,BEVERAGES,1120,0,27
102410662,12,38,1047679,1,Loja,Loja,D,4,BEVERAGES,1120,0,20
102429680,12,46,1047679,1,Quito,Pichincha,A,14,BEVERAGES,1120,0,536
102435473,12,48,1047679,1,Quito,Pichincha,A,14,BEVERAGES,1120,0,310
102415600,12,40,1463992,0,Machala,El Oro,C,3,BEVERAGES,1144,0,59
102360324,12,10,1473474,0,Quito,Pichincha,C,15,PRODUCE,2014,1,7.544
102338927,12,1,1503844,0,Quito,Pichincha,D,13,PRODUCE,2022,1,94.197
102430706,12,46,1503844,0,Quito,Pichincha,A,14,PRODUCE,2022,1,184.437
102228520,12,2,265559,0,Quito,Pichincha,D,13,GROCERY I,1072,0,52
102298936,12,38,265559,0,Loja,Loja,D,4,GROCERY I,1072,0,71
102266401,12,20,807493,0,Quito,Pichincha,B,6,BEVERAGES,1124,0,19
102259077,12,16,1047679,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,BEVERAGES,1120,0,14
102293806,12,35,1047679,1,Playas,Guayas,C,3,BEVERAGES,1120,0,106
102308456,12,42,1047679,1,Cuenca,Azuay,D,2,BEVERAGES,1120,0,19
102318815,12,46,1047679,1,Quito,Pichincha,A,14,BEVERAGES,1120,0,494
102265277,12,19,1463992,0,Guaranda,Bolivar,C,15,BEVERAGES,1144,0,77
102282883,12,28,1463992,0,Guayaquil,Guayas,E,10,BEVERAGES,1144,0,51
102316759,12,45,1463992,0,Quito,Pichincha,A,11,BEVERAGES,1144,0,387
102286492,12,30,1473474,0,Guayaquil,Guayas,C,3,PRODUCE,2014,1,16.189
102319776,12,46,1473474,0,Quito,Pichincha,A,14,PRODUCE,2014,1,172.578
102146112,12,11,265559,0,Cayambe,Pichincha,B,6,GROCERY I,1072,0,56
102152212,12,15,265559,0,Ibarra,Imbabura,C,15,GROCERY I,1072,0,29
102128366,12,3,314384,0,Quito,Pichincha,D,8,GROCERY I,1004,0,93
102174325,12,28,314384,0,Guayaquil,Guayas,E,10,GROCERY I,1004,0,12
102197997,12,42,314384,0,Cuenca,Azuay,D,2,GROCERY I,1004,0,31
102225089,12,54,314384,0,El Carmen,Manabi,C,3,GROCERY I,1004,0,21
102186174,12,36,364606,0,Libertad,Guayas,E,10,GROCERY I,1014,0,28
102162138,12,21,502331,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,BREAD/BAKERY,2702,1,24
102221396,12,51,807493,0,Guayaquil,Guayas,A,17,BEVERAGES,1124,0,7
102185368,12,35,1047679,1,Playas,Guayas,C,3,BEVERAGES,1120,0,18
102211156,12,47,1047679,1,Quito,Pichincha,A,14,BEVERAGES,1120,0,65
102125083,12,1,1463992,0,Quito,Pichincha,D,13,BEVERAGES,1144,0,68
102159506,12,19,1463992,0,Guaranda,Bolivar,C,15,BEVERAGES,1144,0,31
102181434,12,32,1463992,0,Guayaquil,Guayas,C,3,BEVERAGES,1144,0,19
102222340,12,51,1463992,0,Guayaquil,Guayas,A,17,BEVERAGES,1144,0,4
102178694,12,30,1473474,0,Guayaquil,Guayas,C,3,PRODUCE,2014,1,15.022
102187333,12,36,1473474,0,Libertad,Guayas,E,10,PRODUCE,2014,1,34.444
102134744,12,5,1503844,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,PRODUCE,2022,1,33.493
102032739,12,6,265559,0,Quito,Pichincha,D,13,GROCERY I,1072,0,39
102039955,12,9,265559,0,Quito,Pichincha,B,6,GROCERY I,1072,0,89
102088294,12,38,265559,0,Loja,Loja,D,4,GROCERY I,1072,0,28
102102491,12,45,265559,0,Quito,Pichincha,A,11,GROCERY I,1072,0,109
102064965,12,24,314384,0,Guayaquil,Guayas,D,1,GROCERY I,1004,0,31
102097889,12,43,314384,0,Esmeraldas,Esmeraldas,E,10,GROCERY I,1004,0,15
102074077,12,29,364606,0,Guayaquil,Guayas,E,10,GROCERY I,1014,0,16
102105362,12,46,364606,0,Quito,Pichincha,A,14,GROCERY I,1014,0,72
102057979,12,20,502331,0,Quito,Pichincha,B,6,BREAD/BAKERY,2702,1,27
102067297,12,25,502331,0,Salinas,Santa Elena,D,1,BREAD/BAKERY,2702,1,22
102075934,12,30,502331,0,Guayaquil,Guayas,C,3,BREAD/BAKERY,2702,1,19
102113576,12,49,807493,0,Quito,Pichincha,A,11,BEVERAGES,1124,0,1
102083611,12,35,1047679,1,Playas,Guayas,C,3,BEVERAGES,1120,0,28
102076618,12,30,1463992,0,Guayaquil,Guayas,C,3,BEVERAGES,1144,0,5
102082693,12,34,1463992,0,Guayaquil,Guayas,B,6,BEVERAGES,1144,0,6
102087517,12,37,1463992,0,Cuenca,Azuay,D,2,BEVERAGES,1144,0,4
102057251,12,19,1473474,0,Guaranda,Bolivar,C,15,PRODUCE,2014,1,8.089
102064331,12,23,1473474,0,Ambato,Tungurahua,D,9,PRODUCE,2014,1,33.522
102068260,12,25,1473474,0,Salinas,Santa Elena,D,1,PRODUCE,2014,1,59.444
101967769,12,28,265559,0,Guayaquil,Guayas,E,10,GROCERY I,1072,0,64
101977201,12,34,314384,0,Guayaquil,Guayas,B,6,GROCERY I,1004,0,11
101979014,12,35,314384,0,Playas,Guayas,C,3,GROCERY I,1004,0,5
101990509,12,41,314384,0,Machala,El Oro,D,4,GROCERY I,1004,0,38
101914971,12,1,364606,0,Quito,Pichincha,D,13,GROCERY I,1014,0,46
101980258,12,36,364606,0,Libertad,Guayas,E,10,GROCERY I,1014,0,18
101937830,12,11,502331,0,Cayambe,Pichincha,B,6,BREAD/BAKERY,2702,1,33
102015939,12,51,502331,0,Guayaquil,Guayas,A,17,BREAD/BAKERY,2702,1,77
101940036,12,12,807493,0,Latacunga,Cotopaxi,C,15,BEVERAGES,1124,0,37
101989088,12,40,819932,0,Machala,El Oro,C,3,BEVERAGES,1122,0,53
101944669,12,15,1047679,1,Ibarra,Imbabura,C,15,BEVERAGES,1120,0,53
101973488,12,31,1047679,1,Babahoyo,Los Rios,B,10,BEVERAGES,1120,0,51
101928136,12,6,1463992,0,Quito,Pichincha,D,13,BEVERAGES,1144,0,133
101959318,12,23,1463992,0,Ambato,Tungurahua,D,9,BEVERAGES,1144,0,28
101946730,12,16,1473474,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,PRODUCE,2014,1,24.286
101950342,12,18,1473474,0,Quito,Pichincha,B,16,PRODUCE,2014,1,57.492
102001539,12,45,1503844,1,Quito,Pichincha,A,11,PRODUCE,2022,1,263.873
101847789,12,22,265559,0,Puyo,Pastaza,C,7,GROCERY I,1072,0,60
101900979,12,48,265559,0,Quito,Pichincha,A,14,GROCERY I,1072,0,249
101828175,12,11,364606,0,Cayambe,Pichincha,B,6,GROCERY I,1014,0,25
101866656,12,32,364606,0,Guayaquil,Guayas,C,3,GROCERY I,1014,0,7
101887880,12,43,502331,0,Esmeraldas,Esmeraldas,E,10,BREAD/BAKERY,2702,1,46
101866834,12,32,807493,0,Guayaquil,Guayas,C,3,BEVERAGES,1124,0,1
101846440,12,21,1047679,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,BEVERAGES,1120,0,51
101888368,12,43,1047679,0,Esmeraldas,Esmeraldas,E,10,BEVERAGES,1120,0,183
101842996,12,19,1463992,0,Guaranda,Bolivar,C,15,BEVERAGES,1144,0,32
101865978,12,31,1463992,0,Babahoyo,Los Rios,B,10,BEVERAGES,1144,0,55
101914327,12,54,1463992,0,El Carmen,Manabi,C,3,BEVERAGES,1144,0,61
101816066,12,5,1503844,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,PRODUCE,2022,1,20.345
101886980,12,42,1503844,0,Cuenca,Azuay,D,2,PRODUCE,2022,1,174.845
101702236,12,6,265559,0,Quito,Pichincha,D,13,GROCERY I,1072,0,97
101710203,12,9,314384,0,Quito,Pichincha,B,6,GROCERY I,1004,0,74
101726480,12,18,314384,1,Quito,Pichincha,B,16,GROCERY I,1004,0,42
101790129,12,48,314384,0,Quito,Pichincha,A,14,GROCERY I,1004,0,143
101702354,12,6,364606,0,Quito,Pichincha,D,13,GROCERY I,1014,0,82
101704986,12,7,364606,0,Quito,Pichincha,D,8,GROCERY I,1014,0,42
101728805,12,19,364606,0,Guaranda,Bolivar,C,15,GROCERY I,1014,0,81
101793042,12,49,364606,0,Quito,Pichincha,A,11,GROCERY I,1014,0,138
101726678,12,18,502331,0,Quito,Pichincha,B,16,BREAD/BAKERY,2702,1,77
101759255,12,35,502331,0,Playas,Guayas,C,3,BREAD/BAKERY,2702,1,25
101712855,12,10,807493,0,Quito,Pichincha,C,15,BEVERAGES,1124,0,5
101731006,12,20,807493,0,Quito,Pichincha,B,6,BEVERAGES,1124,0,58
101759396,12,35,807493,0,Playas,Guayas,C,3,BEVERAGES,1124,0,25
101799201,12,51,807493,0,Guayaquil,Guayas,A,17,BEVERAGES,1124,0,9
101737566,12,23,1047679,0,Ambato,Tungurahua,D,9,BEVERAGES,1120,0,36
101788122,12,47,1047679,0,Quito,Pichincha,A,14,BEVERAGES,1120,0,254
101723856,12,16,1463992,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,BEVERAGES,1144,0,17
101734360,12,21,1463992,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,BEVERAGES,1144,0,66
101744131,12,26,1463992,0,Guayaquil,Guayas,D,10,BEVERAGES,1144,0,3
101704026,12,6,1473474,0,Quito,Pichincha,D,13,PRODUCE,2014,1,199.54
101786175,12,46,1473474,0,Quito,Pichincha,A,14,PRODUCE,2014,1,198.222
101690038,12,25,1473474,0,Salinas,Santa Elena,D,1,PRODUCE,2014,1,70.762
101583064,12,3,265559,1,Quito,Pichincha,D,8,GROCERY I,1072,0,108
101590212,12,6,265559,1,Quito,Pichincha,D,13,GROCERY I,1072,0,33
101638193,12,31,265559,0,Babahoyo,Los Rios,B,10,GROCERY I,1072,0,67
101648778,12,37,265559,0,Cuenca,Azuay,D,2,GROCERY I,1072,0,44
101612869,12,18,314384,0,Quito,Pichincha,B,16,GROCERY I,1004,0,11
101645271,12,35,314384,0,Playas,Guayas,C,3,GROCERY I,1004,0,15
101677459,12,49,314384,0,Quito,Pichincha,A,11,GROCERY I,1004,0,72
101605056,12,13,364606,0,Latacunga,Cotopaxi,C,15,GROCERY I,1014,0,43
101634811,12,29,364606,0,Guayaquil,Guayas,E,10,GROCERY I,1014,0,33
101632828,12,28,502331,0,Guayaquil,Guayas,E,10,BREAD/BAKERY,2702,1,213
101579049,12,1,807493,0,Quito,Pichincha,D,13,BEVERAGES,1124,0,5
101622483,12,23,807493,0,Ambato,Tungurahua,D,9,BEVERAGES,1124,0,5
101653691,12,39,807493,0,Cuenca,Azuay,B,6,BEVERAGES,1124,0,39
101655746,12,40,807493,0,Machala,El Oro,C,3,BEVERAGES,1124,0,45
101588727,12,5,1047679,1,Santo Domingo,Santo Domingo de los Tsachilas,D,4,BEVERAGES,1120,0,11
101629140,12,26,1047679,1,Guayaquil,Guayas,D,10,BEVERAGES,1120,0,49
101675642,12,48,1047679,1,Quito,Pichincha,A,14,BEVERAGES,1120,0,103
101612193,12,17,1463992,0,Quito,Pichincha,C,12,BEVERAGES,1144,0,199
101479854,12,6,314384,0,Quito,Pichincha,D,13,GROCERY I,1004,0,75
101491083,12,11,314384,0,Cayambe,Pichincha,B,6,GROCERY I,1004,0,26
101504415,12,19,314384,0,Guaranda,Bolivar,C,15,GROCERY I,1004,0,32
101546479,12,41,314384,0,Machala,El Oro,D,4,GROCERY I,1004,0,57
101489723,12,10,502331,1,Quito,Pichincha,C,15,BREAD/BAKERY,2702,1,12
101504566,12,19,502331,0,Guaranda,Bolivar,C,15,BREAD/BAKERY,2702,1,40
101526471,12,30,502331,0,Guayaquil,Guayas,C,3,BREAD/BAKERY,2702,1,21
101577311,12,54,502331,0,El Carmen,Manabi,C,3,BREAD/BAKERY,2702,1,30
101493491,12,12,807493,0,Latacunga,Cotopaxi,C,15,BEVERAGES,1124,0,13
101531365,12,33,807493,0,Quevedo,Los Rios,C,3,BEVERAGES,1124,0,27
101489897,12,10,819932,0,Quito,Pichincha,C,15,BEVERAGES,1122,0,41
101495192,12,13,1047679,1,Latacunga,Cotopaxi,C,15,BEVERAGES,1120,0,45
101576358,12,53,1463992,0,Manta,Manabi,D,13,BEVERAGES,1144,0,22
101539665,12,37,1503844,0,Cuenca,Azuay,D,2,PRODUCE,2022,1,236.869
101547912,12,41,1503844,0,Machala,El Oro,D,4,PRODUCE,2022,1,95.714
101382603,12,10,265559,1,Quito,Pichincha,C,15,GROCERY I,1072,0,40
101390401,12,15,265559,1,Ibarra,Imbabura,C,15,GROCERY I,1072,0,49
101400569,12,21,265559,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,GROCERY I,1072,0,19
101415869,12,29,265559,1,Guayaquil,Guayas,E,10,GROCERY I,1072,0,52
101417760,12,30,265559,0,Guayaquil,Guayas,C,3,GROCERY I,1072,0,6
101422222,12,33,265559,1,Quevedo,Los Rios,C,3,GROCERY I,1072,0,23
101459514,12,50,265559,1,Ambato,Tungurahua,A,14,GROCERY I,1072,0,50
101384062,12,11,314384,0,Cayambe,Pichincha,B,6,GROCERY I,1004,0,10
101414078,12,28,364606,0,Guayaquil,Guayas,E,10,GROCERY I,1014,0,43
101433318,12,39,364606,0,Cuenca,Azuay,B,6,GROCERY I,1014,0,30
101439337,12,42,502331,0,Cuenca,Azuay,D,2,BREAD/BAKERY,2702,1,32
101446233,12,45,502331,1,Quito,Pichincha,A,11,BREAD/BAKERY,2702,1,49
101371594,12,5,807493,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,BEVERAGES,1124,0,16
101392241,12,16,807493,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,BEVERAGES,1124,0,7
101422589,12,33,807493,0,Quevedo,Los Rios,C,3,BEVERAGES,1124,0,32
101388424,12,13,1463992,0,Latacunga,Cotopaxi,C,15,BEVERAGES,1144,0,3
101392798,12,16,1463992,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,BEVERAGES,1144,0,2
101394443,12,17,1463992,0,Quito,Pichincha,C,12,BEVERAGES,1144,0,132
101407360,12,24,1463992,0,Guayaquil,Guayas,D,1,BEVERAGES,1144,0,11
101467334,12,54,1463992,0,El Carmen,Manabi,C,3,BEVERAGES,1144,0,53
101417214,12,29,1473474,0,Guayaquil,Guayas,E,10,PRODUCE,2014,1,35.746
101423298,12,33,1473474,0,Quevedo,Los Rios,C,3,PRODUCE,2014,1,6.73
101264519,12,5,265559,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,GROCERY I,1072,0,45
101297560,12,23,265559,1,Ambato,Tungurahua,D,9,GROCERY I,1072,0,72
101336961,12,44,265559,1,Quito,Pichincha,A,5,GROCERY I,1072,0,74
101358414,12,53,265559,0,Manta,Manabi,D,13,GROCERY I,1072,0,46
101269105,12,7,314384,0,Quito,Pichincha,D,8,GROCERY I,1004,0,30
101274021,12,9,314384,0,Quito,Pichincha,B,6,GROCERY I,1004,0,33
101285496,12,16,314384,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,GROCERY I,1004,0,20
101259727,12,3,364606,0,Quito,Pichincha,D,8,GROCERY I,1014,0,96
101314813,12,32,364606,0,Guayaquil,Guayas,C,3,GROCERY I,1014,0,9
101358509,12,53,364606,0,Manta,Manabi,D,13,GROCERY I,1014,0,57
101290672,12,19,502331,0,Guaranda,Bolivar,C,15,BREAD/BAKERY,2702,1,35
101353678,12,50,502331,1,Ambato,Tungurahua,A,14,BREAD/BAKERY,2702,1,58
101284239,12,15,807493,0,Ibarra,Imbabura,C,15,BEVERAGES,1124,0,47
101289015,12,18,807493,0,Quito,Pichincha,B,16,BEVERAGES,1124,0,21
101319581,12,35,819932,0,Playas,Guayas,C,3,BEVERAGES,1122,0,27
101333330,12,42,819932,0,Cuenca,Azuay,D,2,BEVERAGES,1122,0,65
101276572,12,10,1047679,1,Quito,Pichincha,C,15,BEVERAGES,1120,0,9
101310360,12,29,1047679,1,Guayaquil,Guayas,E,10,BEVERAGES,1120,0,44
101356853,12,51,1047679,1,Guayaquil,Guayas,A,17,BEVERAGES,1120,0,225
101256333,12,1,1463992,0,Quito,Pichincha,D,13,BEVERAGES,1144,0,52
101297106,12,22,1473474,0,Puyo,Pastaza,C,7,PRODUCE,2014,1,11.349
101347246,12,47,1503844,1,Quito,Pichincha,A,14,PRODUCE,2022,1,409.726
101164497,12,7,265559,0,Quito,Pichincha,D,8,GROCERY I,1072,0,19
101187577,12,20,265559,0,Quito,Pichincha,B,6,GROCERY I,1072,0,62
101228965,12,43,265559,0,Esmeraldas,Esmeraldas,E,10,GROCERY I,1072,0,37
101175109,12,12,502331,0,Latacunga,Cotopaxi,C,15,BREAD/BAKERY,2702,1,18
101189808,12,21,502331,0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,BREAD/BAKERY,2702,1,49
101195171,12,24,502331,0,Guayaquil,Guayas,D,1,BREAD/BAKERY,2702,1,57
101199469,12,26,502331,0,Guayaquil,Guayas,D,10,BREAD/BAKERY,2702,1,26
