id,date,store_nbr,item_nbr,onpromotion,city,state,type_store,cluster,family,class,perishable,type_holiday,locale,locale_name,description,transferred,unit_sales
31239210,2014-09-19 00:00:00,1,269287,0.0,Quito,Pichincha,D,13,CLEANING,3014.0,0.0,Regular,n,n,n,n,2.0
91926935,2016-09-24 00:00:00,38,255202,0.0,Loja,Loja,D,4,GROCERY I,1045.0,0.0,Regular,n,n,n,n,8.0
105247002,2017-02-04 00:00:00,49,700610,1.0,Quito,Pichincha,A,11,FROZEN FOODS,2220.0,0.0,Regular,n,n,n,n,7.0
114965033,2017-05-08 00:00:00,10,638978,0.0,Quito,Pichincha,C,15,GROCERY I,1045.0,0.0,Regular,n,n,n,n,7.0
92808553,2016-10-03 00:00:00,39,1239812,1.0,Cuenca,Azuay,B,6,DAIRY,2170.0,1.0,Regular,n,n,n,n,5.0
97037590,2016-11-15 00:00:00,53,979197,0.0,Manta,Manabi,D,13,CLEANING,3028.0,0.0,Regular,n,n,n,n,5.0
42357262,2015-03-06 00:00:00,6,1229469,0.0,Quito,Pichincha,D,13,PERSONAL CARE,4138.0,0.0,Regular,n,n,n,n,4.0
120347795,2017-06-28 00:00:00,5,2059277,0.0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,HOME CARE,3106.0,0.0,Regular,n,n,n,n,2.0
29379883,2014-08-20 00:00:00,40,220435,0.0,Machala,El Oro,C,3,GROCERY I,1080.0,0.0,Regular,n,n,n,n,43.0
99514124,2016-12-10 00:00:00,36,273859,0.0,Libertad,Guayas,E,10,GROCERY I,1044.0,0.0,Regular,n,n,n,n,2.0
37889236,2014-12-21 00:00:00,38,1457176,0.0,Loja,Loja,D,4,HOME CARE,3106.0,0.0,Regular,n,n,n,n,7.0
69892873,2016-02-07 00:00:00,20,1975649,0.0,Quito,Pichincha,B,6,GROCERY I,1022.0,0.0,Regular,n,n,n,n,2.0
82153109,2016-06-14 00:00:00,51,1584574,0.0,Guayaquil,Guayas,A,17,PRODUCE,2016.0,1.0,Regular,n,n,n,n,5.0
18223475,2014-01-31 00:00:00,27,789223,0.0,Daule,Guayas,D,1,CLEANING,3046.0,0.0,Regular,n,n,n,n,1.0
45318081,2015-04-22 00:00:00,51,452212,0.0,Guayaquil,Guayas,A,17,BREAD/BAKERY,2702.0,1.0,Regular,n,n,n,n,79.0
28707970,2014-08-08 00:00:00,4,463458,0.0,Quito,Pichincha,D,9,CLEANING,3020.0,0.0,Regular,n,n,n,n,1.0
69098414,2016-01-30 00:00:00,9,346065,0.0,Quito,Pichincha,B,6,GROCERY I,1039.0,0.0,Regular,n,n,n,n,16.0
73940522,2016-03-21 00:00:00,3,1239853,0.0,Quito,Pichincha,D,8,POULTRY,2420.0,1.0,Regular,n,n,n,n,18.063
80260897,2016-05-26 00:00:00,3,1501581,0.0,Quito,Pichincha,D,8,PRODUCE,2034.0,1.0,Regular,n,n,n,n,21.0
74858839,2016-03-30 00:00:00,48,977007,0.0,Quito,Pichincha,A,14,CLEANING,3034.0,0.0,Regular,n,n,n,n,10.0
120276103,2017-06-27 00:00:00,23,278806,0.0,Ambato,Tungurahua,D,9,GROCERY I,1032.0,0.0,Regular,n,n,n,n,2.0
80235446,2016-05-25 00:00:00,44,1954510,0.0,Quito,Pichincha,A,5,GROCERY I,1072.0,0.0,Regular,n,n,n,n,3.0
82450143,2016-06-18 00:00:00,8,1463773,1.0,Quito,Pichincha,D,8,BEVERAGES,1114.0,0.0,Regular,n,n,n,n,5.0
6601003,2013-06-06 00:00:00,38,564110,0.0,Loja,Loja,D,4,GROCERY I,1066.0,0.0,Regular,n,n,n,n,3.0
25991133,2014-06-26 00:00:00,28,1080756,0.0,Guayaquil,Guayas,E,10,GROCERY I,1038.0,0.0,Regular,n,n,n,n,8.0
98589240,2016-12-01 00:00:00,44,770453,0.0,Quito,Pichincha,A,5,GROCERY I,1016.0,0.0,Regular,n,n,n,n,9.0
68304022,2016-01-21 00:00:00,33,413557,0.0,Quevedo,Los Rios,C,3,GROCERY I,1058.0,0.0,Regular,n,n,n,n,3.0
16149243,2013-12-28 00:00:00,37,502067,0.0,Cuenca,Azuay,D,2,GROCERY I,1028.0,0.0,Regular,n,n,n,n,3.0
123392644,2017-07-26 00:00:00,52,1576589,1.0,Manta,Manabi,A,11,PRODUCE,2008.0,1.0,Regular,n,n,n,n,6.0
124180232,2017-08-03 00:00:00,21,179274,0.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,GROCERY I,1032.0,0.0,Regular,n,n,n,n,6.0
17746632,2014-01-24 00:00:00,1,1457182,0.0,Quito,Pichincha,D,13,HOME CARE,3106.0,0.0,Regular,n,n,n,n,1.0
54403055,2015-08-20 00:00:00,20,870938,0.0,Quito,Pichincha,B,6,DAIRY,2124.0,1.0,Regular,n,n,n,n,4.0
54814228,2015-08-25 00:00:00,10,1464241,1.0,Quito,Pichincha,C,15,BEVERAGES,1144.0,0.0,Regular,n,n,n,n,11.0
34168300,2014-10-30 00:00:00,50,1149579,0.0,Ambato,Tungurahua,A,14,BREAD/BAKERY,2708.0,1.0,Regular,n,n,n,n,2.0
102339951,2017-01-08 00:00:00,2,732006,0.0,Quito,Pichincha,D,13,DELI,2642.0,1.0,Regular,n,n,n,n,5.0
100100261,2016-12-16 00:00:00,18,1473394,0.0,Quito,Pichincha,B,16,PRODUCE,2006.0,1.0,Regular,n,n,n,n,5.752999999999999
29305912,2014-08-19 00:00:00,13,699689,0.0,Latacunga,Cotopaxi,C,15,MEATS,2302.0,1.0,Regular,n,n,n,n,4.1610000000000005
15280632,2013-12-10 00:00:00,47,1157329,0.0,Quito,Pichincha,A,14,GROCERY I,1022.0,0.0,Regular,n,n,n,n,25.0
72478771,2016-03-05 00:00:00,41,1711747,0.0,Machala,El Oro,D,4,PRODUCE,2018.0,1.0,Regular,n,n,n,n,2.0
112236375,2017-04-12 00:00:00,36,1325324,0.0,Libertad,Guayas,E,10,CLEANING,3020.0,0.0,Regular,n,n,n,n,7.0
4918113,2013-04-29 00:00:00,31,658609,0.0,Babahoyo,Los Rios,B,10,CLEANING,3004.0,0.0,Regular,n,n,n,n,1.0
99103569,2016-12-06 00:00:00,32,911429,0.0,Guayaquil,Guayas,C,3,GROCERY I,1016.0,0.0,Regular,n,n,n,n,3.0
54169658,2015-08-17 00:00:00,27,671079,0.0,Daule,Guayas,D,1,DELI,2644.0,1.0,Regular,n,n,n,n,1.0
95030869,2016-10-26 00:00:00,41,1489871,1.0,Machala,El Oro,D,4,PRODUCE,2018.0,1.0,Regular,n,n,n,n,1.0
76726431,2016-04-19 00:00:00,7,1696023,0.0,Quito,Pichincha,D,8,PRODUCE,2026.0,1.0,Regular,n,n,n,n,10.0
37283624,2014-12-13 00:00:00,34,1696036,0.0,Guayaquil,Guayas,B,6,PRODUCE,2028.0,1.0,Regular,n,n,n,n,17.0
114661881,2017-05-05 00:00:00,28,1039087,1.0,Guayaquil,Guayas,E,10,CLEANING,3020.0,0.0,Regular,n,n,n,n,3.0
73954405,2016-03-21 00:00:00,10,471980,0.0,Quito,Pichincha,C,15,GROCERY I,1058.0,0.0,Regular,n,n,n,n,1.0
30838116,2014-09-13 00:00:00,11,819227,0.0,Cayambe,Pichincha,B,6,MEATS,2304.0,1.0,Regular,n,n,n,n,26.083000000000002
63657416,2015-12-01 00:00:00,39,414454,0.0,Cuenca,Azuay,B,6,GROCERY I,1084.0,0.0,Regular,n,n,n,n,11.0
4006452,2013-04-08 00:00:00,6,1109116,0.0,Quito,Pichincha,D,13,BEVERAGES,1120.0,0.0,Regular,n,n,n,n,4.0
93313213,2016-10-08 00:00:00,49,864511,0.0,Quito,Pichincha,A,11,GROCERY I,1048.0,0.0,Regular,n,n,n,n,12.0
6851727,2013-06-12 00:00:00,10,1114567,0.0,Quito,Pichincha,C,15,BEVERAGES,1124.0,0.0,Regular,n,n,n,n,7.0
60655499,2015-10-30 00:00:00,14,103520,0.0,Riobamba,Chimborazo,C,7,GROCERY I,1028.0,0.0,Regular,n,n,n,n,3.0
15628142,2013-12-17 00:00:00,38,119024,0.0,Loja,Loja,D,4,CLEANING,3026.0,0.0,Regular,n,n,n,n,3.0
81000984,2016-06-02 00:00:00,42,1235334,0.0,Cuenca,Azuay,D,2,GROCERY I,1028.0,0.0,Regular,n,n,n,n,1.0
7294479,2013-06-22 00:00:00,8,1110679,0.0,Quito,Pichincha,D,8,SEAFOOD,2850.0,1.0,Regular,n,n,n,n,12.0
25126201,2014-06-09 00:00:00,30,987769,0.0,Guayaquil,Guayas,C,3,CLEANING,3032.0,0.0,Regular,n,n,n,n,1.0
78211050,2016-05-04 00:00:00,36,472526,0.0,Libertad,Guayas,E,10,GROCERY I,1026.0,0.0,Regular,n,n,n,n,2.0
114634123,2017-05-05 00:00:00,11,742735,0.0,Cayambe,Pichincha,B,6,PERSONAL CARE,4126.0,0.0,Regular,n,n,n,n,3.0
25129355,2014-06-09 00:00:00,34,651326,0.0,Guayaquil,Guayas,B,6,GROCERY I,1036.0,0.0,Regular,n,n,n,n,4.0
8423149,2013-07-17 00:00:00,11,926958,0.0,Cayambe,Pichincha,B,6,GROCERY I,1026.0,0.0,Regular,n,n,n,n,1.0
26036306,2014-06-27 00:00:00,23,411555,0.0,Ambato,Tungurahua,D,9,GROCERY I,1044.0,0.0,Regular,n,n,n,n,1.0
90768746,2016-09-12 00:00:00,19,949629,0.0,Guaranda,Bolivar,C,15,CLEANING,3034.0,0.0,Regular,n,n,n,n,2.0
118104516,2017-06-06 00:00:00,41,1328471,0.0,Machala,El Oro,D,4,CLEANING,3016.0,0.0,Regular,n,n,n,n,1.0
280803,2013-01-08 00:00:00,48,414421,0.0,Quito,Pichincha,A,14,GROCERY I,1040.0,0.0,Regular,n,n,n,n,1.0
40720906,2015-02-07 00:00:00,7,1273024,0.0,Quito,Pichincha,D,8,DAIRY,2152.0,1.0,Regular,n,n,n,n,6.0
85738573,2016-07-22 00:00:00,24,1119216,0.0,Guayaquil,Guayas,D,1,CLEANING,3046.0,0.0,Regular,n,n,n,n,2.0
91059196,2016-09-15 00:00:00,30,1345067,0.0,Guayaquil,Guayas,C,3,GROCERY I,1030.0,0.0,Regular,n,n,n,n,1.0
54857489,2015-08-25 00:00:00,42,1457168,0.0,Cuenca,Azuay,D,2,HOME CARE,3104.0,0.0,Regular,n,n,n,n,3.0
62888151,2015-11-23 00:00:00,17,856687,0.0,Quito,Pichincha,C,12,GROCERY I,1030.0,0.0,Regular,n,n,n,n,6.0
77140840,2016-04-23 00:00:00,26,1473401,0.0,Guayaquil,Guayas,D,10,PRODUCE,2008.0,1.0,Regular,n,n,n,n,5.331
110028759,2017-03-22 00:00:00,29,1457342,0.0,Guayaquil,Guayas,E,10,HOME CARE,3106.0,0.0,Regular,n,n,n,n,8.0
73590258,2016-03-17 00:00:00,24,1386506,0.0,Guayaquil,Guayas,D,1,HOME AND KITCHEN I,6206.0,0.0,Regular,n,n,n,n,1.0
107333903,2017-02-24 00:00:00,54,1695815,0.0,El Carmen,Manabi,C,3,PRODUCE,2016.0,1.0,Regular,n,n,n,n,3.0
75489103,2016-04-06 00:00:00,11,1299616,1.0,Cayambe,Pichincha,B,6,DAIRY,2174.0,1.0,Regular,n,n,n,n,13.0
32004807,2014-09-30 00:00:00,1,1457230,0.0,Quito,Pichincha,D,13,HOME CARE,3110.0,0.0,Regular,n,n,n,n,3.0
53525069,2015-08-09 00:00:00,40,368419,0.0,Machala,El Oro,C,3,DELI,2644.0,1.0,Regular,n,n,n,n,1.0
62168196,2015-11-15 00:00:00,29,870546,0.0,Guayaquil,Guayas,E,10,PERSONAL CARE,4126.0,0.0,Regular,n,n,n,n,5.0
42816132,2015-03-13 00:00:00,37,414354,0.0,Cuenca,Azuay,D,2,GROCERY I,1014.0,0.0,Regular,n,n,n,n,2.0
15774134,2013-12-20 00:00:00,30,308916,0.0,Guayaquil,Guayas,C,3,CLEANING,3004.0,0.0,Regular,n,n,n,n,5.0
57939689,2015-09-30 00:00:00,32,1080021,0.0,Guayaquil,Guayas,C,3,GROCERY I,1022.0,0.0,Regular,n,n,n,n,3.0
69061141,2016-01-29 00:00:00,45,568133,0.0,Quito,Pichincha,A,11,BEVERAGES,1122.0,0.0,Regular,n,n,n,n,5.0
78992261,2016-05-12 00:00:00,44,1920141,0.0,Quito,Pichincha,A,5,GROCERY I,1016.0,0.0,Regular,n,n,n,n,1.0
63032988,2015-11-24 00:00:00,50,208659,0.0,Ambato,Tungurahua,A,14,GROCERY I,1078.0,0.0,Regular,n,n,n,n,7.0
122817202,2017-07-21 00:00:00,28,1091370,0.0,Guayaquil,Guayas,E,10,GROCERY I,1016.0,0.0,Regular,n,n,n,n,1.0
78366444,2016-05-06 00:00:00,14,454414,0.0,Riobamba,Chimborazo,C,7,GROCERY I,1034.0,0.0,Regular,n,n,n,n,4.0
118857307,2017-06-13 00:00:00,49,2010456,0.0,Quito,Pichincha,A,11,GROCERY I,1052.0,0.0,Regular,n,n,n,n,1.0
90664673,2016-09-11 00:00:00,16,271478,0.0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,DAIRY,2124.0,1.0,Regular,n,n,n,n,1.0
59287962,2015-10-15 00:00:00,9,517615,0.0,Quito,Pichincha,B,6,GROCERY I,1074.0,0.0,Regular,n,n,n,n,5.0
60883421,2015-11-01 00:00:00,38,260669,0.0,Loja,Loja,D,4,GROCERY I,1034.0,0.0,Regular,n,n,n,n,1.0
23583018,2014-05-09 00:00:00,46,828204,0.0,Quito,Pichincha,A,14,GROCERY I,1060.0,0.0,Regular,n,n,n,n,10.0
100561916,2016-12-20 00:00:00,33,2007088,0.0,Quevedo,Los Rios,C,3,DAIRY,2172.0,1.0,Regular,n,n,n,n,2.0
108994280,2017-03-12 00:00:00,36,1442157,0.0,Libertad,Guayas,E,10,CLEANING,3026.0,0.0,Regular,n,n,n,n,1.0
19695066,2014-03-01 00:00:00,32,567750,0.0,Guayaquil,Guayas,C,3,GROCERY I,1056.0,0.0,Regular,n,n,n,n,1.0
66101715,2015-12-28 00:00:00,16,417835,0.0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,GROCERY I,1028.0,0.0,Regular,n,n,n,n,2.0
91065661,2016-09-15 00:00:00,35,830749,0.0,Playas,Guayas,C,3,GROCERY I,1074.0,0.0,Regular,n,n,n,n,1.0
119030918,2017-06-15 00:00:00,37,657869,1.0,Cuenca,Azuay,D,2,GROCERY I,1004.0,0.0,Regular,n,n,n,n,1.0
12227784,2013-10-08 00:00:00,19,1091370,0.0,Guaranda,Bolivar,C,15,GROCERY I,1016.0,0.0,Regular,n,n,n,n,3.0
108162223,2017-03-04 00:00:00,41,463458,0.0,Machala,El Oro,D,4,CLEANING,3020.0,0.0,Regular,n,n,n,n,2.0
66200775,2015-12-29 00:00:00,19,1464025,0.0,Guaranda,Bolivar,C,15,BEVERAGES,1148.0,0.0,Regular,n,n,n,n,18.0
70570569,2016-02-14 00:00:00,35,1463786,0.0,Playas,Guayas,C,3,BEVERAGES,1116.0,0.0,Regular,n,n,n,n,4.0
91771534,2016-09-23 00:00:00,2,633997,1.0,Quito,Pichincha,D,13,MEATS,2306.0,1.0,Regular,n,n,n,n,6.166
84605029,2016-07-10 00:00:00,31,1084881,0.0,Babahoyo,Los Rios,B,10,GROCERY I,1040.0,0.0,Regular,n,n,n,n,11.0
86086809,2016-07-25 00:00:00,51,1962824,0.0,Guayaquil,Guayas,A,17,DAIRY,2156.0,1.0,Regular,n,n,n,n,2.0
78313331,2016-05-05 00:00:00,40,1346637,0.0,Machala,El Oro,C,3,CLEANING,3008.0,0.0,Regular,n,n,n,n,33.0
38186205,2014-12-26 00:00:00,32,1157329,0.0,Guayaquil,Guayas,C,3,GROCERY I,1022.0,0.0,Regular,n,n,n,n,12.0
92000577,2016-09-25 00:00:00,21,740714,0.0,Santo Domingo,Santo Domingo de los Tsachilas,B,6,CLEANING,3032.0,0.0,Regular,n,n,n,n,2.0
50586185,2015-07-04 00:00:00,40,1096235,0.0,Machala,El Oro,C,3,PERSONAL CARE,4114.0,0.0,Regular,n,n,n,n,30.0
72724677,2016-03-08 00:00:00,12,890215,0.0,Latacunga,Cotopaxi,C,15,GROCERY I,1026.0,0.0,Regular,n,n,n,n,1.0
66838533,2016-01-05 00:00:00,47,165550,0.0,Quito,Pichincha,A,14,BEVERAGES,1124.0,0.0,Regular,n,n,n,n,21.0
67127188,2016-01-08 00:00:00,53,2010511,0.0,Manta,Manabi,D,13,GROCERY I,1032.0,0.0,Regular,n,n,n,n,6.0
81048607,2016-06-03 00:00:00,12,1686641,0.0,Latacunga,Cotopaxi,C,15,PRODUCE,2006.0,1.0,Regular,n,n,n,n,8.0
90603096,2016-09-10 00:00:00,40,1148972,0.0,Machala,El Oro,C,3,GROCERY I,1036.0,0.0,Regular,n,n,n,n,3.0
120482467,2017-06-29 00:00:00,25,2058758,1.0,Salinas,Santa Elena,D,1,BEVERAGES,1136.0,0.0,Regular,n,n,n,n,5.0
92929875,2016-10-04 00:00:00,49,2030002,0.0,Quito,Pichincha,A,11,GROCERY I,1006.0,0.0,Regular,n,n,n,n,1.0
10226111,2013-08-25 00:00:00,51,329397,0.0,Guayaquil,Guayas,A,17,DAIRY,2112.0,1.0,Regular,n,n,n,n,15.0
17473651,2014-01-19 00:00:00,39,830829,0.0,Cuenca,Azuay,B,6,GROCERY I,1006.0,0.0,Regular,n,n,n,n,2.0
17213439,2014-01-15 00:00:00,40,979553,0.0,Machala,El Oro,C,3,FROZEN FOODS,2228.0,0.0,Regular,n,n,n,n,1.0
121725713,2017-07-10 00:00:00,50,1176561,0.0,Ambato,Tungurahua,A,14,GROCERY I,1026.0,0.0,Regular,n,n,n,n,3.0
51893899,2015-07-20 00:00:00,48,1118775,0.0,Quito,Pichincha,A,14,GROCERY I,1028.0,0.0,Regular,n,n,n,n,7.0
13130874,2013-10-28 00:00:00,2,938567,0.0,Quito,Pichincha,D,13,GROCERY I,1042.0,0.0,Regular,n,n,n,n,5.0
105518979,2017-02-07 00:00:00,24,215327,0.0,Guayaquil,Guayas,D,1,GROCERY I,1040.0,0.0,Regular,n,n,n,n,3.0
2721823,2013-03-09 00:00:00,7,563654,0.0,Quito,Pichincha,D,8,CLEANING,3034.0,0.0,Regular,n,n,n,n,6.0
102116908,2017-01-05 00:00:00,50,1328672,0.0,Ambato,Tungurahua,A,14,DELI,2644.0,1.0,Regular,n,n,n,n,20.0
15225189,2013-12-09 00:00:00,43,1165989,0.0,Esmeraldas,Esmeraldas,E,10,GROCERY I,1028.0,0.0,Regular,n,n,n,n,2.0
95340358,2016-10-29 00:00:00,51,849941,0.0,Guayaquil,Guayas,A,17,MEATS,2302.0,1.0,Regular,n,n,n,n,26.458000000000002
21559602,2014-03-30 00:00:00,28,1464153,0.0,Guayaquil,Guayas,E,10,BEVERAGES,1190.0,0.0,Regular,n,n,n,n,1.0
9228296,2013-08-04 00:00:00,7,305080,0.0,Quito,Pichincha,D,8,GROCERY I,1045.0,0.0,Regular,n,n,n,n,23.0
62870260,2015-11-23 00:00:00,6,696183,0.0,Quito,Pichincha,D,13,BREAD/BAKERY,2702.0,1.0,Regular,n,n,n,n,4.0
37618087,2014-12-18 00:00:00,3,268440,0.0,Quito,Pichincha,D,8,CLEANING,3026.0,0.0,Regular,n,n,n,n,3.0
72507467,2016-03-06 00:00:00,1,1463857,0.0,Quito,Pichincha,D,13,BEVERAGES,1148.0,0.0,Regular,n,n,n,n,2.0
18914108,2014-02-13 00:00:00,54,401817,0.0,El Carmen,Manabi,C,3,GROCERY I,1078.0,0.0,Regular,n,n,n,n,1.0
7701906,2013-07-01 00:00:00,8,358100,0.0,Quito,Pichincha,D,8,GROCERY I,1010.0,0.0,Regular,n,n,n,n,12.0
85684892,2016-07-21 00:00:00,47,1146802,0.0,Quito,Pichincha,A,14,GROCERY I,1040.0,0.0,Regular,n,n,n,n,13.0
111873821,2017-04-09 00:00:00,6,587069,0.0,Quito,Pichincha,D,13,GROCERY I,1004.0,0.0,Regular,n,n,n,n,12.0
66345139,2015-12-30 00:00:00,46,829389,0.0,Quito,Pichincha,A,14,GROCERY I,1025.0,0.0,Regular,n,n,n,n,9.0
44277804,2015-04-06 00:00:00,5,457556,0.0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,GROCERY I,1004.0,0.0,Regular,n,n,n,n,11.0
6541011,2013-06-05 00:00:00,15,205387,0.0,Ibarra,Imbabura,C,15,GROCERY I,1034.0,0.0,Regular,n,n,n,n,4.0
40191448,2015-01-29 00:00:00,15,305237,0.0,Ibarra,Imbabura,C,15,GROCERY I,1044.0,0.0,Regular,n,n,n,n,3.0
115411223,2017-05-12 00:00:00,35,1943792,0.0,Playas,Guayas,C,3,BEVERAGES,1114.0,0.0,Regular,n,n,n,n,12.0
6535209,2013-06-05 00:00:00,8,457727,0.0,Quito,Pichincha,D,8,DAIRY,2112.0,1.0,Regular,n,n,n,n,11.0
53478537,2015-08-09 00:00:00,7,651523,0.0,Quito,Pichincha,D,8,GROCERY I,1004.0,0.0,Regular,n,n,n,n,1.0
55189821,2015-08-29 00:00:00,42,567779,0.0,Cuenca,Azuay,D,2,DELI,2632.0,1.0,Regular,n,n,n,n,1.0
22473485,2014-04-17 00:00:00,12,1021281,0.0,Latacunga,Cotopaxi,C,15,CLEANING,3034.0,0.0,Regular,n,n,n,n,1.0
68125729,2016-01-19 00:00:00,35,830749,0.0,Playas,Guayas,C,3,GROCERY I,1074.0,0.0,Regular,n,n,n,n,1.0
51432796,2015-07-15 00:00:00,9,1021676,0.0,Quito,Pichincha,B,6,GROCERY I,1040.0,0.0,Regular,n,n,n,n,3.0
82057628,2016-06-13 00:00:00,49,1239906,0.0,Quito,Pichincha,A,11,DAIRY,2172.0,1.0,Regular,n,n,n,n,4.0
56290708,2015-09-11 00:00:00,20,1081359,0.0,Quito,Pichincha,B,6,GROCERY I,1088.0,0.0,Regular,n,n,n,n,8.0
2798892,2013-03-10 00:00:00,49,634010,0.0,Quito,Pichincha,A,11,MEATS,2306.0,1.0,Regular,n,n,n,n,9.587
3151121,2013-03-19 00:00:00,13,639586,0.0,Latacunga,Cotopaxi,C,15,GROCERY I,1004.0,0.0,Regular,n,n,n,n,7.0
103412784,2017-01-18 00:00:00,20,1971317,0.0,Quito,Pichincha,B,6,BEVERAGES,1122.0,0.0,Regular,n,n,n,n,1.0
87206132,2016-08-06 00:00:00,22,1239817,0.0,Puyo,Pastaza,C,7,DAIRY,2170.0,1.0,Regular,n,n,n,n,4.0
86766575,2016-08-01 00:00:00,49,1950301,0.0,Quito,Pichincha,A,11,MAGAZINES,5222.0,0.0,Regular,n,n,n,n,2.0
55355943,2015-08-31 00:00:00,35,1239918,0.0,Playas,Guayas,C,3,DAIRY,2172.0,1.0,Regular,n,n,n,n,6.0
26488182,2014-07-04 00:00:00,47,517909,1.0,Quito,Pichincha,A,14,DELI,2690.0,1.0,Regular,n,n,n,n,6.926
44249566,2015-04-05 00:00:00,38,210798,0.0,Loja,Loja,D,4,GROCERY I,1074.0,0.0,Regular,n,n,n,n,3.0
76435563,2016-04-16 00:00:00,12,1146784,0.0,Latacunga,Cotopaxi,C,15,GROCERY I,1040.0,0.0,Regular,n,n,n,n,2.0
72506314,2016-03-05 00:00:00,54,2002043,0.0,El Carmen,Manabi,C,3,MAGAZINES,5222.0,0.0,Regular,n,n,n,n,1.0
16323781,2014-01-01 00:00:00,36,320682,0.0,Libertad,Guayas,E,10,GROCERY I,1080.0,0.0,Regular,n,n,n,n,3.0
3275310,2013-03-22 00:00:00,11,1012788,0.0,Cayambe,Pichincha,B,6,GROCERY I,1012.0,0.0,Regular,n,n,n,n,1.0
62228528,2015-11-16 00:00:00,7,470624,0.0,Quito,Pichincha,D,8,CLEANING,3046.0,0.0,Regular,n,n,n,n,21.0
33089749,2014-10-15 00:00:00,19,1162382,0.0,Guaranda,Bolivar,C,15,GROCERY I,1022.0,0.0,Regular,n,n,n,n,11.0
56466878,2015-09-13 00:00:00,20,1306155,0.0,Quito,Pichincha,B,6,PERSONAL CARE,4118.0,0.0,Regular,n,n,n,n,1.0
111015687,2017-04-01 00:00:00,4,372480,0.0,Quito,Pichincha,D,9,GROCERY I,1072.0,0.0,Regular,n,n,n,n,7.0
108354856,2017-03-06 00:00:00,25,1977997,0.0,Salinas,Santa Elena,D,1,DAIRY,2170.0,1.0,Regular,n,n,n,n,2.0
6391411,2013-06-02 00:00:00,3,1047685,0.0,Quito,Pichincha,D,8,BEVERAGES,1120.0,0.0,Regular,n,n,n,n,112.0
37708605,2014-12-19 00:00:00,14,740714,0.0,Riobamba,Chimborazo,C,7,CLEANING,3032.0,0.0,Regular,n,n,n,n,4.0
22534369,2014-04-18 00:00:00,31,716241,0.0,Babahoyo,Los Rios,B,10,CLEANING,3020.0,0.0,Regular,n,n,n,n,1.0
47580814,2015-05-27 00:00:00,36,843585,0.0,Libertad,Guayas,E,10,GROCERY I,1016.0,0.0,Regular,n,n,n,n,2.0
23793946,2014-05-14 00:00:00,4,269287,0.0,Quito,Pichincha,D,9,CLEANING,3014.0,0.0,Regular,n,n,n,n,6.0
59665927,2015-10-19 00:00:00,10,671076,0.0,Quito,Pichincha,C,15,DELI,2644.0,1.0,Regular,n,n,n,n,1.0
58970434,2015-10-11 00:00:00,37,371130,0.0,Cuenca,Azuay,D,2,CLEANING,3046.0,0.0,Regular,n,n,n,n,9.0
100088645,2016-12-16 00:00:00,10,1938600,0.0,Quito,Pichincha,C,15,BEVERAGES,1124.0,0.0,Regular,n,n,n,n,1.0
48475422,2015-06-08 00:00:00,8,1176559,0.0,Quito,Pichincha,D,8,GROCERY I,1026.0,0.0,Regular,n,n,n,n,1.0
64799464,2015-12-13 00:00:00,43,1178691,0.0,Esmeraldas,Esmeraldas,E,10,CLEANING,3020.0,0.0,Regular,n,n,n,n,2.0
118490714,2017-06-10 00:00:00,27,732007,0.0,Daule,Guayas,D,1,DELI,2642.0,1.0,Regular,n,n,n,n,1.0
75554074,2016-04-06 00:00:00,49,1689921,1.0,Quito,Pichincha,A,11,PRODUCE,2008.0,1.0,Regular,n,n,n,n,46.055
104666506,2017-01-30 00:00:00,27,1229643,0.0,Daule,Guayas,D,1,PERSONAL CARE,4118.0,0.0,Regular,n,n,n,n,2.0
14041974,2013-11-16 00:00:00,6,819934,0.0,Quito,Pichincha,D,13,BEVERAGES,1122.0,0.0,Regular,n,n,n,n,12.0
116167203,2017-05-19 00:00:00,44,265258,0.0,Quito,Pichincha,A,5,GROCERY I,1016.0,0.0,Regular,n,n,n,n,6.0
39170391,2015-01-11 00:00:00,39,617763,0.0,Cuenca,Azuay,B,6,BEAUTY,4222.0,0.0,Regular,n,n,n,n,5.0
12646081,2013-10-17 00:00:00,31,750856,0.0,Babahoyo,Los Rios,B,10,GROCERY I,1062.0,0.0,Regular,n,n,n,n,5.0
86986097,2016-08-04 00:00:00,6,1503847,0.0,Quito,Pichincha,D,13,PRODUCE,2022.0,1.0,Regular,n,n,n,n,23.0
119742692,2017-06-22 00:00:00,20,1091370,0.0,Quito,Pichincha,B,6,GROCERY I,1016.0,0.0,Regular,n,n,n,n,1.0
84598822,2016-07-10 00:00:00,27,1977420,0.0,Daule,Guayas,D,1,PERSONAL CARE,4130.0,0.0,Regular,n,n,n,n,5.0
21023082,2014-03-22 00:00:00,10,165693,0.0,Quito,Pichincha,C,15,GROCERY I,1066.0,0.0,Regular,n,n,n,n,6.0
99722464,2016-12-12 00:00:00,31,522383,0.0,Babahoyo,Los Rios,B,10,GROCERY I,1002.0,0.0,Regular,n,n,n,n,3.0
49015520,2015-06-15 00:00:00,4,315279,0.0,Quito,Pichincha,D,9,GROCERY I,1040.0,0.0,Regular,n,n,n,n,1.0
