id,date,store_nbr,item_nbr,perishable,unit_sales,,,,class
275801,1,44,103520,0,3,,,,1030
275802,1,44,103665,0,6,,,,2644
275803,1,44,105574,0,23,,,,1048
275804,1,44,105575,0,21,,,,1028
275805,1,44,105577,0,3,,,,1093
275806,1,44,105693,0,3,,,,1045
275807,1,44,105737,0,12,,,,1045
275808,1,44,105857,0,22,,,,1045
275809,1,44,106716,0,7,,,,1034
275810,1,44,108696,1,10,,,,1044
275811,1,44,108698,1,11,,,,1092
277016,1,45,103520,0,3,,,,1032
277017,1,45,103665,0,3,,,,2636
277018,1,45,105574,0,28,,,,2644
277019,1,45,105575,0,31,,,,1028
277020,1,45,105577,0,10,,,,1093
277021,1,45,105737,0,3,,,,1045
277022,1,45,105857,0,15,,,,1045
277023,1,45,108696,1,9,,,,1045
277024,1,45,108698,1,9,,,,1044
277025,1,45,108701,1,8,,,,1092
278195,1,46,103520,0,5,,,,2636
278196,1,46,103665,0,9,,,,2644
278197,1,46,105574,0,13,,,,2644
278198,1,46,105575,0,32,,,,1028
278199,1,46,105577,0,8,,,,1093
278200,1,46,105693,0,2,,,,1045
278201,1,46,105737,0,8,,,,1045
278202,1,46,105857,0,12,,,,1045
278203,1,46,106716,0,15,,,,1034
278204,1,46,108696,1,3,,,,1044
278205,1,46,108698,1,7,,,,1092
278206,1,46,108701,1,10,,,,1032
279313,1,47,103520,0,3,,,,2636
279314,1,47,103665,0,4,,,,2644
279315,1,47,105574,0,18,,,,2644
279316,1,47,105575,0,28,,,,1028
279317,1,47,105577,0,3,,,,1093
279318,1,47,105693,0,5,,,,1045
279319,1,47,105737,0,6,,,,1045
279320,1,47,105857,0,14,,,,1045
279321,1,47,106716,0,13,,,,1034
279322,1,47,108696,1,4,,,,1044
279323,1,47,108698,1,10,,,,1092
280474,1,48,103520,0,3,,,,1032
280475,1,48,103665,0,5,,,,2636
280476,1,48,105574,0,7,,,,2644
280477,1,48,105575,0,29,,,,1028
280478,1,48,105577,0,7,,,,1093
280479,1,48,105693,0,2,,,,1045
280480,1,48,105737,0,10,,,,1045
280481,1,48,105857,0,6,,,,1045
280482,1,48,106716,0,5,,,,1034
280483,1,48,108079,0,1,,,,1044
280484,1,48,108701,1,22,,,,1092
281536,1,49,103520,0,1,,,,1032
281537,1,49,103665,0,5,,,,1030
281538,1,49,105574,0,20,,,,2644
281539,1,49,105575,0,7,,,,1028
281540,1,49,105577,0,6,,,,1093
281541,1,49,105737,0,8,,,,1045
281542,1,49,106716,0,2,,,,1045
281543,1,49,108696,1,1,,,,1045
281544,1,49,108701,1,2,,,,1044
282602,1,50,103520,0,3,,,,1032
282603,1,50,103665,0,4,,,,2636
282604,1,50,105574,0,13,,,,2644
282605,1,50,105575,0,23,,,,1028
282606,1,50,105577,0,5,,,,1093
282607,1,50,105693,0,8,,,,1045
282608,1,50,105737,0,1,,,,1045
282609,1,50,105857,0,7,,,,1045
282610,1,50,106716,0,4,,,,1034
282611,1,50,108079,0,3,,,,1044
282612,1,50,108696,1,6,,,,1092
282613,1,50,108698,1,6,,,,1032
283684,1,51,103520,0,5,,,,1030
283685,1,51,105574,0,15,,,,2636
283686,1,51,105575,0,1,,,,2644
283687,1,51,105577,0,4,,,,1028
283688,1,51,105693,0,7,,,,1045
283689,1,51,105737,0,23,,,,1045
283690,1,51,105857,0,3,,,,1045
283691,1,51,106716,0,5,,,,1034
283692,1,51,108696,1,1,,,,1044
283693,1,51,108698,1,7,,,,1092
284704,1,54,103501,0,7,,,,1032
284705,1,54,103520,0,1,,,,2636
284706,1,54,105576,0,12,,,,2644
284707,1,54,105693,0,4,,,,3008
284708,1,54,105857,0,2,,,,1028
284709,1,54,106716,0,4,,,,1045
284710,1,54,108696,1,1,,,,1034
284711,1,54,108701,1,2,,,,1092
285214,1,54,1083518,0,1,,,,1032
285240,1,1,103520,0,3,,,,2636
285241,1,1,103665,0,1,,,,2644
285242,1,1,105574,0,9,,,,1048
285243,1,1,105575,0,9,,,,1028
285244,1,1,105577,0,1,,,,1093
285245,1,1,105737,0,9,,,,1045
285246,1,1,105857,0,7,,,,1045
285247,1,1,106716,0,2,,,,1045
285248,1,1,108696,1,4,,,,1044
285249,1,1,108698,1,2,,,,1092
285250,1,1,108701,1,1,,,,1032
286232,1,2,103520,0,3,,,,2636
286233,1,2,103665,0,6,,,,2644
286234,1,2,105574,0,13,,,,2644
286235,1,2,105575,0,12,,,,1028
286236,1,2,105577,0,2,,,,1093
286237,1,2,105737,0,5,,,,1045
286238,1,2,106716,0,3,,,,1045
286239,1,2,108079,0,3,,,,1045
286240,1,2,108696,1,7,,,,1044
286241,1,2,108698,1,2,,,,1032
286242,1,2,108701,1,3,,,,1030
287256,1,3,103665,0,2,,,,2636
287257,1,3,105574,0,21,,,,2644
287258,1,3,105575,0,11,,,,2644
287259,1,3,105577,0,2,,,,1093
287260,1,3,105693,0,1,,,,1045
287261,1,3,105737,0,8,,,,1045
287262,1,3,105857,0,21,,,,1045
287263,1,3,108696,1,5,,,,1034
287264,1,3,108698,1,9,,,,1044
288443,1,4,105574,0,6,,,,1092
288444,1,4,105575,0,17,,,,2636
288445,1,4,105577,0,3,,,,2644
288446,1,4,105693,0,1,,,,1045
288447,1,4,105737,0,3,,,,1045
288448,1,4,105857,0,9,,,,1045
288449,1,4,106716,0,4,,,,1034
288450,1,4,108696,1,4,,,,1044
288451,1,4,108698,1,2,,,,1092
289413,1,5,103665,0,3,,,,1032
289414,1,5,105574,0,11,,,,2636
289415,1,5,105575,0,11,,,,2644
289416,1,5,105577,0,12,,,,1093
289417,1,5,105693,0,10,,,,1045
289418,1,5,105857,0,1,,,,1045
289419,1,5,106716,0,1,,,,1045
289420,1,5,108696,1,5,,,,1034
289421,1,5,108701,1,5,,,,1092
290412,1,6,103520,0,5,,,,1032
290413,1,6,103665,0,3,,,,2636
290414,1,6,105575,0,8,,,,2644
290415,1,6,105577,0,4,,,,1028
290416,1,6,105737,0,2,,,,1093
290417,1,6,105857,0,15,,,,1045
290418,1,6,106716,0,10,,,,1045
290419,1,6,108079,0,1,,,,1044
290420,1,6,108696,1,2,,,,1092
290421,1,6,108698,1,4,,,,1032
291508,1,7,103520,0,3,,,,1030
291509,1,7,103665,0,7,,,,2636
291510,1,7,105574,0,7,,,,2644
291511,1,7,105575,0,9,,,,1028
291512,1,7,105577,0,1,,,,1093
291513,1,7,105737,0,2,,,,1045
291514,1,7,105857,0,7,,,,1045
291515,1,7,106716,0,1,,,,1045
291516,1,7,108079,0,1,,,,1044
291517,1,7,108696,1,6,,,,1092
291518,1,7,108698,1,3,,,,1032
292526,1,8,103520,0,6,,,,1030
292527,1,8,103665,0,4,,,,2636
292528,1,8,105574,0,14,,,,2644
292529,1,8,105575,0,8,,,,1028
292530,1,8,105577,0,3,,,,1093
292531,1,8,105737,0,6,,,,1045
292532,1,8,105857,0,18,,,,1045
292533,1,8,106716,0,4,,,,1045
292534,1,8,108079,0,1,,,,1044
292535,1,8,108696,1,1,,,,1092
292536,1,8,108698,1,5,,,,1032
293684,1,9,103520,0,2,,,,1030
293685,1,9,103665,0,5,,,,2636
293686,1,9,105576,0,14,,,,2644
293687,1,9,105693,0,5,,,,1028
293688,1,9,105857,0,4,,,,1093
293689,1,9,106716,0,18,,,,1045
293690,1,9,108079,0,1,,,,1034
293691,1,9,108696,1,9,,,,1092
293692,1,9,108698,1,1,,,,1032
294565,1,9,1083518,0,9,,,,1030
294598,1,10,103501,0,3,,,,2636
294599,1,10,103520,0,2,,,,2644
294600,1,10,105576,0,3,,,,1048
294601,1,10,106716,0,9,,,,3008
294602,1,10,108079,0,5,,,,1028
294603,1,10,108696,1,4,,,,1045
294604,1,10,108701,1,1,,,,1032
295190,1,10,1083518,0,1,,,,1030
295215,1,11,103501,0,7,,,,2636
295216,1,11,103520,0,3,,,,2644
295217,1,11,105576,0,14,,,,1048
295218,1,11,105857,0,1,,,,3008
295219,1,11,106716,0,17,,,,1028
295220,1,11,108079,0,1,,,,1045
295221,1,11,108701,1,6,,,,1092
296075,1,12,103501,0,4,,,,1032
296076,1,12,105576,0,8,,,,1030
296077,1,12,106716,0,12,,,,2644
296078,1,12,108079,0,4,,,,3008
296079,1,12,108696,1,2,,,,1045
296080,1,12,108701,1,1,,,,1032
296724,1,13,103501,0,4,,,,1030
296725,1,13,103520,0,2,,,,2636
296726,1,13,105576,0,7,,,,2644
296727,1,13,106716,0,7,,,,3008
296728,1,13,108079,0,2,,,,1028
296729,1,13,108701,1,1,,,,1045
297322,1,14,103501,0,5,,,,1032
297323,1,14,103520,0,2,,,,1030
297324,1,14,105576,0,8,,,,2644
297325,1,14,105857,0,5,,,,3008
297326,1,14,106716,0,12,,,,1028
297327,1,14,108079,0,3,,,,1045
297328,1,14,108696,1,5,,,,1092
297329,1,14,108701,1,1,,,,1032
297991,1,15,103501,0,5,,,,1030
297992,1,15,105576,0,2,,,,2636
297993,1,15,106716,0,8,,,,2644
297994,1,15,108079,0,4,,,,3008
297995,1,15,108696,1,3,,,,1045
297996,1,15,108701,1,3,,,,1032
298633,1,16,103501,0,6,,,,1030
298634,1,16,105576,0,2,,,,2636
298635,1,16,105693,0,13,,,,2644
298636,1,16,105857,0,1,,,,3008
298637,1,16,106716,0,6,,,,1045
298638,1,16,108079,0,1,,,,1034
298639,1,16,108701,1,2,,,,1092
299302,1,16,1083518,0,5,,,,1032
299326,1,17,103501,0,4,,,,1030
299327,1,17,105576,0,11,,,,2644
299328,1,17,105857,0,6,,,,1048
299329,1,17,106716,0,7,,,,3008
299330,1,17,108079,0,1,,,,1045
299331,1,17,108696,1,2,,,,1092
299332,1,17,108701,1,6,,,,1032
300024,1,18,103501,0,3,,,,1030
300025,1,18,103665,0,3,,,,2636
300026,1,18,105576,0,2,,,,2644
300027,1,18,105857,0,9,,,,3008
300028,1,18,106716,0,3,,,,1093
300029,1,18,108079,0,3,,,,1045
300030,1,18,108696,1,1,,,,1092
300031,1,18,108698,1,2,,,,1032
300801,1,19,103501,0,5,,,,1030
300802,1,19,103520,0,3,,,,2636
300803,1,19,105576,0,14,,,,2644
300804,1,19,105857,0,2,,,,3008
300805,1,19,106716,0,12,,,,1028
300806,1,19,108696,1,1,,,,1045
300807,1,19,108701,1,1,,,,1092
301376,1,23,103520,0,2,,,,1032
301377,1,23,103665,0,3,,,,2636
301378,1,23,105574,0,4,,,,2644
301379,1,23,105575,0,19,,,,1028
301380,1,23,105693,0,2,,,,1093
301381,1,23,105737,0,3,,,,1045
301382,1,23,105857,0,3,,,,1045
301383,1,23,106716,0,1,,,,1034
301384,1,23,108698,1,1,,,,1044
302231,1,24,103665,0,11,,,,1092
302232,1,24,105574,0,7,,,,1032
302233,1,24,105575,0,15,,,,2644
302234,1,24,105577,0,2,,,,2302
302235,1,24,105693,0,9,,,,1093
302236,1,24,105737,0,8,,,,1045
302237,1,24,105857,0,3,,,,1045
302238,1,24,106716,0,5,,,,1045
302239,1,24,108696,1,2,,,,1034
302240,1,24,108698,1,1,,,,1044
303232,1,25,105574,0,8,,,,1092
303233,1,25,105575,0,5,,,,1032
303234,1,25,105693,0,5,,,,2636
303235,1,25,105737,0,1,,,,2644
303236,1,25,105857,0,4,,,,1045
303237,1,25,108701,1,1,,,,1045
303938,1,26,103665,0,1,,,,1034
303939,1,26,105574,0,5,,,,1044
303940,1,26,105575,0,5,,,,1092
303941,1,26,105577,0,2,,,,2644
303942,1,26,105693,0,3,,,,1093
303943,1,26,105737,0,6,,,,1045
303944,1,26,108701,1,1,,,,1045
304645,1,27,103665,0,7,,,,1045
304646,1,27,105575,0,4,,,,1034
304647,1,27,105577,0,1,,,,1044
304648,1,27,105693,0,5,,,,2644
304649,1,27,105737,0,10,,,,1093
304650,1,27,105857,0,1,,,,1045
304651,1,27,106716,0,2,,,,1045
305514,1,28,103501,0,2,,,,1034
305515,1,28,103665,0,1,,,,1044
305516,1,28,105576,0,2,,,,1092
305517,1,28,105693,0,4,,,,1032
305518,1,28,105857,0,3,,,,3008
305519,1,28,108701,1,1,,,,1093
306177,1,28,1083518,0,2,,,,1045
306205,1,30,103501,0,2,,,,1034
306206,1,30,105576,0,1,,,,1092
306207,1,30,105693,0,3,,,,2644
306737,1,31,103501,0,2,,,,1048
306738,1,31,103665,0,1,,,,3008
306739,1,31,105576,0,2,,,,1045
306740,1,31,105693,0,1,,,,1034
306741,1,31,106716,0,6,,,,3008
307433,1,32,103501,0,1,,,,1093
307434,1,32,105576,0,3,,,,1045
307435,1,32,105857,0,1,,,,1034
307436,1,32,106716,0,2,,,,1032
307905,1,33,103501,0,3,,,,3008
307906,1,33,105576,0,8,,,,1045
307907,1,33,105693,0,4,,,,1092
307908,1,33,105857,0,2,,,,1032
307909,1,33,106716,0,4,,,,3008
308564,1,34,103501,0,1,,,,1045
308565,1,34,103520,0,2,,,,1034
308566,1,34,103665,0,4,,,,1092
308567,1,34,105576,0,4,,,,1032
308568,1,34,105693,0,3,,,,3008
308569,1,34,105857,0,1,,,,1028
308570,1,34,106716,0,5,,,,1093
308571,1,34,108079,0,2,,,,1045
308572,1,34,108696,1,6,,,,1034
309381,1,35,103501,0,2,,,,1092
309382,1,35,105693,0,1,,,,1032
309383,1,35,106716,0,1,,,,1030
309831,1,37,103520,0,6,,,,2636
309832,1,37,103665,0,3,,,,3008
309833,1,37,105574,0,12,,,,1034
309834,1,37,105575,0,29,,,,1032
309835,1,37,105577,0,7,,,,1028
309836,1,37,105693,0,1,,,,1093
309837,1,37,105737,0,5,,,,1045
309838,1,37,105857,0,3,,,,1045
309839,1,37,106716,0,2,,,,1045
309840,1,37,108698,1,5,,,,1034
310870,1,38,103520,0,2,,,,1044
310871,1,38,103665,0,4,,,,1092
310872,1,38,105574,0,5,,,,1032
310873,1,38,105575,0,11,,,,2644
310874,1,38,105577,0,20,,,,1028
310875,1,38,105693,0,3,,,,1093
310876,1,38,105737,0,4,,,,1045
310877,1,38,105857,0,21,,,,1045
310878,1,38,108079,0,2,,,,1045
310879,1,38,108701,1,2,,,,1034
311851,1,39,103501,0,3,,,,1044
311852,1,39,103665,0,4,,,,1092
311853,1,39,105576,0,2,,,,1030
311854,1,39,105857,0,1,,,,2644
311855,1,39,106716,0,1,,,,3008
311856,1,39,108696,1,1,,,,1093
311857,1,39,108698,1,1,,,,1045
311858,1,39,108701,1,1,,,,1092
312655,1,40,103501,0,5,,,,1032
312656,1,40,105576,0,7,,,,2636
312657,1,40,105693,0,1,,,,2644
312658,1,40,105857,0,3,,,,2644
312659,1,40,106716,0,2,,,,3008
312660,1,40,108079,0,1,,,,1045
312661,1,40,108696,1,2,,,,1034
312662,1,40,108701,1,2,,,,1092
313277,1,40,1083518,0,1,,,,1032
313303,1,41,103520,0,1,,,,1030
313304,1,41,103665,0,5,,,,2636
313305,1,41,105575,0,5,,,,2644
313306,1,41,105577,0,9,,,,1048
313307,1,41,105693,0,3,,,,1028
313308,1,41,105737,0,1,,,,1093
313309,1,41,105857,0,1,,,,1045
314096,1,43,103501,0,4,,,,1045
314097,1,43,103520,0,1,,,,1034
314098,1,43,105693,0,2,,,,1044
314099,1,43,105857,0,3,,,,1092
314100,1,43,106716,0,4,,,,3008
314101,1,43,108701,1,1,,,,1028
314675,1,44,103520,0,1,,,,1034
314676,1,44,103665,0,9,,,,1092
314677,1,44,105574,0,21,,,,1032
314678,1,44,105575,0,19,,,,2644
314679,1,44,105577,0,3,,,,1028
314680,1,44,105693,0,5,,,,1093
314681,1,44,105737,0,12,,,,1045
314682,1,44,105857,0,34,,,,1045
314683,1,44,106716,0,4,,,,1045
314684,1,44,108696,1,6,,,,1034
314685,1,44,108698,1,13,,,,1044
315916,1,45,103520,0,3,,,,1092
315917,1,45,103665,0,7,,,,1032
315918,1,45,105574,0,28,,,,2636
315919,1,45,105575,0,32,,,,2644
315920,1,45,105577,0,11,,,,1028
315921,1,45,105693,0,1,,,,1093
315922,1,45,105737,0,19,,,,1045
315923,1,45,105857,0,27,,,,1045
315924,1,45,108696,1,6,,,,1045
315925,1,45,108698,1,6,,,,1034
315926,1,45,108701,1,5,,,,1044
317116,1,46,103520,0,1,,,,1092
317117,1,46,103665,0,4,,,,2636
317118,1,46,105574,0,11,,,,2644
317119,1,46,105575,0,13,,,,2644
317120,1,46,105577,0,2,,,,1028
317121,1,46,105737,0,8,,,,1093
317122,1,46,105857,0,10,,,,1045
317123,1,46,106716,0,10,,,,1045
317124,1,46,108079,0,3,,,,1045
317125,1,46,108696,1,14,,,,1044
317126,1,46,108698,1,7,,,,1092
317127,1,46,108701,1,3,,,,1032
318255,1,47,103520,0,8,,,,1030
318256,1,47,103665,0,1,,,,2636
318257,1,47,105574,0,20,,,,2644
318258,1,47,105575,0,38,,,,2644
318259,1,47,105577,0,9,,,,1028
318260,1,47,105693,0,6,,,,1093
318261,1,47,105737,0,7,,,,1045
318262,1,47,105857,0,21,,,,1045
318263,1,47,106716,0,17,,,,1045
318264,1,47,108079,0,2,,,,1034
318265,1,47,108696,1,9,,,,1044
318266,1,47,108698,1,5,,,,1092
319453,1,48,103520,0,5,,,,1032
319454,1,48,103665,0,5,,,,1030
319455,1,48,105574,0,14,,,,2636
319456,1,48,105575,0,16,,,,2644
319457,1,48,105577,0,16,,,,1028
319458,1,48,105693,0,1,,,,1093
319459,1,48,105737,0,6,,,,1045
319460,1,48,105857,0,5,,,,1045
319461,1,48,106716,0,9,,,,1045
319462,1,48,108079,0,2,,,,1034
319463,1,48,108696,1,8,,,,1044
319464,1,48,108698,1,3,,,,1092
319465,1,48,108701,1,6,,,,1032
320499,1,49,103520,0,1,,,,1030
320500,1,49,103665,0,2,,,,2636
320501,1,49,105574,0,27,,,,2644
320502,1,49,105575,0,17,,,,2644
320503,1,49,105577,0,4,,,,1028
320504,1,49,105737,0,4,,,,1093
320505,1,49,106716,0,3,,,,1045
320506,1,49,108696,1,1,,,,1045
320507,1,49,108698,1,2,,,,1045
320508,1,49,108701,1,3,,,,1044
321598,1,50,103520,0,3,,,,1032
321599,1,50,103665,0,4,,,,2636
321600,1,50,105574,0,14,,,,2644
321601,1,50,105575,0,30,,,,2644
321602,1,50,105577,0,1,,,,1028
321603,1,50,105693,0,4,,,,1093
321604,1,50,105857,0,6,,,,1045
321605,1,50,106716,0,5,,,,1045
321606,1,50,108079,0,2,,,,1045
321607,1,50,108696,1,2,,,,1034
321608,1,50,108698,1,4,,,,1092
322665,1,51,103520,0,8,,,,1032
322666,1,51,103665,0,8,,,,1030
322667,1,51,105574,0,18,,,,2636
322668,1,51,105575,0,9,,,,2644
322669,1,51,105577,0,1,,,,1028
322670,1,51,105693,0,3,,,,1093
322671,1,51,105737,0,47,,,,1045
322672,1,51,105857,0,7,,,,1045
322673,1,51,106716,0,4,,,,1045
322674,1,51,108698,1,2,,,,1034
323743,1,54,103520,0,2,,,,1044
323744,1,54,105576,0,7,,,,1092
323745,1,54,105693,0,2,,,,1032
323746,1,54,105857,0,1,,,,2644
323747,1,54,106716,0,4,,,,1028
323748,1,54,108079,0,1,,,,1045
323749,1,54,108696,1,2,,,,1034
324277,1,1,103520,0,1,,,,1092
324278,1,1,103665,0,6,,,,1032
324279,1,1,105574,0,4,,,,1030
324280,1,1,105575,0,4,,,,2636
324281,1,1,105577,0,4,,,,1028
324282,1,1,105737,0,2,,,,1093
324283,1,1,105857,0,3,,,,1045
324284,1,1,106716,0,1,,,,1045
324285,1,1,108079,0,1,,,,1045
324286,1,1,108696,1,1,,,,1044
324287,1,1,108698,1,2,,,,1092
325216,1,2,103520,0,4,,,,1032
325217,1,2,103665,0,6,,,,1030
325218,1,2,105574,0,8,,,,2636
325219,1,2,105575,0,7,,,,2644
325220,1,2,105577,0,4,,,,1028
325221,1,2,106716,0,10,,,,1093
325222,1,2,108079,0,1,,,,1045
325223,1,2,108696,1,2,,,,1045
325224,1,2,108698,1,3,,,,1045
325225,1,2,108701,1,2,,,,1032
326207,1,3,103520,0,4,,,,1030
326208,1,3,103665,0,7,,,,2636
326209,1,3,105574,0,15,,,,2644
326210,1,3,105575,0,8,,,,2644
326211,1,3,105577,0,3,,,,1028
326212,1,3,105693,0,1,,,,1093
326213,1,3,105737,0,3,,,,1045
326214,1,3,105857,0,24,,,,1045
326215,1,3,106716,0,1,,,,1045
326216,1,3,108696,1,4,,,,1034
326217,1,3,108698,1,2,,,,1044
327367,1,4,103520,0,2,,,,1092
327368,1,4,103665,0,1,,,,1032
327369,1,4,105574,0,9,,,,2636
327370,1,4,105575,0,8,,,,2644
327371,1,4,105577,0,2,,,,1028
327372,1,4,105737,0,2,,,,1093
327373,1,4,105857,0,5,,,,1045
327374,1,4,106716,0,8,,,,1045
327375,1,4,108696,1,2,,,,1045
327376,1,4,108698,1,5,,,,1044
328318,1,5,103520,0,4,,,,1092
328319,1,5,103665,0,5,,,,1032
328320,1,5,105574,0,9,,,,2636
328321,1,5,105575,0,13,,,,2644
328322,1,5,105577,0,5,,,,1028
328323,1,5,105693,0,7,,,,1093
328324,1,5,105737,0,4,,,,1045
328325,1,5,105857,0,6,,,,1045
328326,1,5,106716,0,1,,,,1045
328327,1,5,108696,1,3,,,,1034
328328,1,5,108698,1,1,,,,1044
328329,1,5,108701,1,1,,,,1092
329296,1,6,103520,0,1,,,,1032
329297,1,6,103665,0,2,,,,2636
329298,1,6,105575,0,4,,,,2644
329299,1,6,105577,0,2,,,,2644
329300,1,6,105693,0,2,,,,1028
329301,1,6,105737,0,2,,,,1093
329302,1,6,105857,0,4,,,,1045
329303,1,6,106716,0,9,,,,1045
329304,1,6,108696,1,3,,,,1034
330346,1,7,103665,0,7,,,,1044
330347,1,7,105574,0,16,,,,1092
330348,1,7,105575,0,14,,,,1032
330349,1,7,105693,0,1,,,,2636
330350,1,7,105737,0,9,,,,1093
330351,1,7,105857,0,6,,,,1045
330352,1,7,106716,0,4,,,,1045
330353,1,7,108079,0,2,,,,1034
330354,1,7,108698,1,2,,,,1044
331351,1,8,103520,0,5,,,,1092
331352,1,8,103665,0,2,,,,1032
331353,1,8,105574,0,8,,,,1030
331354,1,8,105575,0,3,,,,2644
331355,1,8,105577,0,1,,,,1028
331356,1,8,105693,0,1,,,,1093
331357,1,8,105737,0,2,,,,1045
331358,1,8,105857,0,6,,,,1045
331359,1,8,108696,1,1,,,,1045
331360,1,8,108698,1,5,,,,1034
331361,1,8,108701,1,1,,,,1044
332479,1,9,103501,0,7,,,,1092
332480,1,9,103520,0,6,,,,2636
332481,1,9,103665,0,10,,,,2644
332482,1,9,105576,0,6,,,,2644
332483,1,9,105857,0,5,,,,3008
332484,1,9,106716,0,14,,,,1028
332485,1,9,108079,0,1,,,,1093
332486,1,9,108696,1,10,,,,1045
332487,1,9,108698,1,2,,,,1092
332488,1,9,108701,1,10,,,,1032
333403,1,10,103501,0,3,,,,1030
333404,1,10,105576,0,11,,,,2636
333405,1,10,105857,0,2,,,,2644
333406,1,10,106716,0,1,,,,2644
333407,1,10,108079,0,3,,,,3008
333408,1,10,108696,1,2,,,,1045
333409,1,10,108701,1,1,,,,1092
333998,1,11,103501,0,3,,,,1032
333999,1,11,103520,0,2,,,,1030
334000,1,11,103665,0,3,,,,2636
334001,1,11,105576,0,21,,,,2644
334002,1,11,106716,0,28,,,,3008
334003,1,11,108079,0,2,,,,1028
334004,1,11,108696,1,8,,,,1093
334005,1,11,108698,1,3,,,,1045
334006,1,11,108701,1,16,,,,1032
334845,1,11,1083518,0,1,,,,1030
334878,1,12,103501,0,3,,,,2636
334879,1,12,103520,0,1,,,,2644
334880,1,12,105576,0,6,,,,2644
334881,1,12,105857,0,4,,,,1048
334882,1,12,106716,0,3,,,,3008
334883,1,12,108079,0,1,,,,1028
334884,1,12,108696,1,2,,,,1045
334885,1,12,108701,1,4,,,,1092
335555,1,13,103501,0,2,,,,1032
335556,1,13,105576,0,3,,,,1030
335557,1,13,106716,0,4,,,,2636
336176,1,14,103501,0,10,,,,2644
336177,1,14,105576,0,15,,,,3008
336178,1,14,105857,0,9,,,,1045
336179,1,14,106716,0,22,,,,1032
336180,1,14,108079,0,2,,,,3008
336181,1,14,108696,1,1,,,,1045
336182,1,14,108701,1,5,,,,1092
336788,1,14,1083518,0,2,,,,1032
336811,1,15,103501,0,3,,,,1030
336812,1,15,103520,0,3,,,,2636
336813,1,15,105576,0,6,,,,2644
336814,1,15,106716,0,7,,,,1048
336815,1,15,108079,0,2,,,,3008
336816,1,15,108696,1,4,,,,1028
336817,1,15,108701,1,2,,,,1045
337441,1,15,1083518,0,1,,,,1032
337462,1,16,103501,0,5,,,,1030
337463,1,16,105693,0,4,,,,2636
337464,1,16,105857,0,1,,,,2644
337465,1,16,106716,0,4,,,,1048
337466,1,16,108701,1,6,,,,3008
338095,1,16,1083518,0,1,,,,1034
338121,1,17,103501,0,4,,,,1092
338122,1,17,105576,0,9,,,,1032
338123,1,17,105857,0,9,,,,2644
338124,1,17,106716,0,1,,,,1048
338125,1,17,108696,1,2,,,,3008
338126,1,17,108701,1,4,,,,1045
338779,1,17,1083518,0,1,,,,1092
338803,1,18,103501,0,2,,,,1032
338804,1,18,103665,0,2,,,,2636
338805,1,18,105576,0,5,,,,2644
338806,1,18,105693,0,2,,,,1048
338807,1,18,105857,0,12,,,,3008
338808,1,18,106716,0,1,,,,1093
338809,1,18,108079,0,1,,,,1045
338810,1,18,108696,1,2,,,,1034
338811,1,18,108698,1,4,,,,1092
338812,1,18,108701,1,4,,,,1032
339603,1,18,1083518,0,1,,,,1030
339629,1,19,103501,0,8,,,,2636
339630,1,19,103520,0,2,,,,2644
339631,1,19,105576,0,4,,,,2644
339632,1,19,105857,0,8,,,,1048
339633,1,19,106716,0,4,,,,3008
340207,1,23,103665,0,9,,,,1028
340208,1,23,105574,0,8,,,,1045
340209,1,23,105575,0,8,,,,1092
340210,1,23,106716,0,3,,,,1032
340211,1,23,108698,1,1,,,,1093
341030,1,24,103665,0,7,,,,1045
341031,1,24,105574,0,3,,,,1045
341032,1,24,105575,0,5,,,,1032
341033,1,24,105693,0,1,,,,2644
341034,1,24,105737,0,8,,,,2302
341035,1,24,105857,0,3,,,,1093
341036,1,24,106716,0,3,,,,1045
341037,1,24,108698,1,2,,,,1045
342031,1,25,105574,0,1,,,,1034
342032,1,25,105575,0,5,,,,1044
342033,1,25,105577,0,4,,,,1092
342034,1,25,105693,0,2,,,,1032
342035,1,25,105737,0,3,,,,2644
342036,1,25,105857,0,1,,,,1045
342037,1,25,106716,0,1,,,,1045
342038,1,25,108701,1,1,,,,1045
342699,1,26,105574,0,8,,,,1034
342700,1,26,105575,0,6,,,,1044
342701,1,26,105577,0,4,,,,1092
342702,1,26,105693,0,3,,,,1032
342703,1,26,105737,0,3,,,,2644
342704,1,26,105857,0,3,,,,1045
342705,1,26,106716,0,3,,,,1045
342706,1,26,108079,0,2,,,,1045
343407,1,27,103520,0,4,,,,1034
343408,1,27,103665,0,4,,,,1044
343409,1,27,105693,0,3,,,,1092
343410,1,27,105737,0,11,,,,1032
343411,1,27,105857,0,1,,,,1030
343412,1,27,106716,0,4,,,,1028
344269,1,28,103501,0,3,,,,1093
344270,1,28,103665,0,1,,,,1034
344271,1,28,105576,0,4,,,,1044
344272,1,28,105693,0,5,,,,1092
344273,1,28,106716,0,3,,,,1032
344950,1,28,1083518,0,4,,,,3008
344980,1,30,103501,0,4,,,,1093
344981,1,30,103520,0,1,,,,1045
344982,1,30,105576,0,4,,,,1034
344983,1,30,105857,0,2,,,,1032
344984,1,30,106716,0,5,,,,1048
344985,1,30,108696,1,2,,,,3008
345518,1,31,103501,0,1,,,,1028
345519,1,31,103665,0,3,,,,1045
345520,1,31,105576,0,4,,,,1092
345521,1,31,105693,0,3,,,,1032
345522,1,31,105857,0,1,,,,2636
